Scientific Name,Root,URL,USDA Symbol
Liatris spicata,PrairieMoon.com,https://www.prairiemoon.com/liatris-spicata-dense-blazing-star,LISP
Liatris squarrosa,PrairieMoon.com,https://www.prairiemoon.com/liatris-squarrosa-scaly-blazing-star-prairie-moon-nursery.html,LISQ
Lilium michiganense,PrairieMoon.com,https://www.prairiemoon.com/lilium-michiganense-michigan-lily-prairie-moon-nursery.html,LIMI9
Lilium philadelphicum,PrairieMoon.com,https://www.prairiemoon.com/lilium-philadelphicum-prairie-lily-prairie-moon-nursery.html,LIPH
Linum sulcatum,PrairieMoon.com,https://www.prairiemoon.com/linum-sulcatum-grooved-yellow-flax-prairie-moon-nursery.html,LISU4
Lobelia cardinalis,PrairieMoon.com,https://www.prairiemoon.com/lobelia-cardinalis-cardinal-flower-prairie-moon-nursery.html,LOCA2
Lobelia inflata,PrairieMoon.com,https://www.prairiemoon.com/lobelia-inflata-indian-tobacco-prairie-moon-nursery.html,LOIN
Lobelia siphilitica,PrairieMoon.com,https://www.prairiemoon.com/lobelia-siphilitica-great-blue-lobelia-prairie-moon-nursery.html,LOSI
Lobelia spicata,PrairieMoon.com,https://www.prairiemoon.com/lobelia-spicata-pale-spiked-lobelia-prairie-moon-nursery.html,LOSP
Ludwigia alternifolia,PrairieMoon.com,https://www.prairiemoon.com/ludwigia-alternifolia-seedbox-prairie-moon-nursery.html,LUAL2
Lupinus perennis,PrairieMoon.com,https://www.prairiemoon.com/lupinus-perennis-wild-lupine-prairie-moon-nursery.html,LUPE3
Lycopus americanus,PrairieMoon.com,https://www.prairiemoon.com/lycopus-americanus-water-horehound-prairie-moon-nursery.html,LYAM
Lysimachia ciliata,PrairieMoon.com,https://www.prairiemoon.com/lysimachia-ciliata-fringed-loosestrife-prairie-moon-nursery.html,LYCI
Lysimachia hybrida,PrairieMoon.com,https://www.prairiemoon.com/lysimachia-hybrida-river-loosestrife-prairie-moon-nursery.html,LYHY
Lysimachia quadriflora,PrairieMoon.com,https://www.prairiemoon.com/lysimachia-quadriflora-prairie-loosestrife-prairie-moon-nursery.html,LYQU
Lythrum alatum,PrairieMoon.com,https://www.prairiemoon.com/lythrum-alatum-winged-loosestrife-prairie-moon-nursery.html,LYAL4
Maianthemum racemosum,PrairieMoon.com,https://www.prairiemoon.com/smilacina-racemosa-solomons-plume-prairie-moon-nursery.html,MARA7
Menispermum canadense,PrairieMoon.com,https://www.prairiemoon.com/menispermum-canadense-moonseed,MECA3
Mertensia virginica,PrairieMoon.com,https://www.prairiemoon.com/mertensia-virginica-virginia-bluebells-prairie-moon-nursery.html,MEVI3
Mimulus ringens,PrairieMoon.com,https://www.prairiemoon.com/mimulus-ringens-monkey-flower-prairie-moon-nursery.html,MIRI
Mirabilis nyctaginea,PrairieMoon.com,https://www.prairiemoon.com/mirabilis-nyctaginea-wild-four-oclock-prairie-moon-nursery.html,MINY
Monarda bradburiana,PrairieMoon.com,https://www.prairiemoon.com/monarda-bradburiana-bradburys-monarda-prairie-moon-nursery.html,MOBR2
Monarda citriodora,PrairieMoon.com,https://www.prairiemoon.com/monarda-citriodora.html,MOCI
Monarda fistulosa,PrairieMoon.com,https://www.prairiemoon.com/monarda-fistulosa-wild-bergamot-prairie-moon-nursery.html,MOFI
Monarda punctata,PrairieMoon.com,https://www.prairiemoon.com/monarda-punctata-spotted-bee-balm-prairie-moon-nursery.html,MOPU
Muhlenbergia mexicana,PrairieMoon.com,https://www.prairiemoon.com/muhlenbergia-mexicana-leafy-satin-grass-prairie-moon-nursery.html,MUME2
Nelumbo lutea,PrairieMoon.com,https://www.prairiemoon.com/nelumbo-lutea-american-lotus,NELU
Oenothera biennis,PrairieMoon.com,https://www.prairiemoon.com/oenothera-biennis-common-evening-primrose-prairie-moon-nursery.html,OEBI
Oenothera pilosella,PrairieMoon.com,https://www.prairiemoon.com/oenothera-pilosella-prairie-sundrops-prairie-moon-nursery.html,OEPI2
Oligoneuron rigidum,PrairieMoon.com,https://www.prairiemoon.com/solidago-rigida-stiff-goldenrod-prairie-moon-nursery.html,OLRI
Opuntia humifusa,PrairieMoon.com,https://www.prairiemoon.com/opuntia-humifusa-eastern-prickly-pear-prairie-moon-nursery.html,OPHU
Osmorhiza claytonii,PrairieMoon.com,https://www.prairiemoon.com/osmorhiza-claytonii-sweet-cicely-prairie-moon-nursery.html,OSCL
Osmorhiza longistylis,PrairieMoon.com,https://www.prairiemoon.com/osmorhiza-longistylis-anise-root,OSLO
Oxalis violacea,PrairieMoon.com,https://www.prairiemoon.com/oxalis-violacea-violet-wood-sorrel-prairie-moon-nursery.html,OXVI
Oxypolis rigidior,PrairieMoon.com,https://www.prairiemoon.com/oxypolis-rigidior-cowbane-prairie-moon-nursery.html,OXRI
Packera aurea,PrairieMoon.com,https://www.prairiemoon.com/packera-aurea-golden-ragwort,PAAU3
Panicum virgatum,PrairieMoon.com,https://www.prairiemoon.com/panicum-virgatum-switch-grass-prairie-moon-nursery.html,PAVI2
Parthenium integrifolium,PrairieMoon.com,https://www.prairiemoon.com/parthenium-integrifolium-wild-quinine-prairie-moon-nursery.html,PAIN3
Paspalum setaceum,PrairieMoon.com,https://www.prairiemoon.com/paspalum-setaceum-hairy-lens-grass-prairie-moon-nursery.html,PASE5
Passiflora incarnata,PrairieMoon.com,https://www.prairiemoon.com/passiflora-incarnata-purple-passion-flower-prairie-moon-nursery.html,PAIN6
Pedicularis canadensis,PrairieMoon.com,https://www.prairiemoon.com/pedicularis-canadensis-wood-betony-prairie-moon-nursery.html,PECA
Peltandra virginica,PrairieMoon.com,https://www.prairiemoon.com/peltandra-virginica-arrow-arum,PEVI
Penstemon calycosus,PrairieMoon.com,https://www.prairiemoon.com/penstemon-calycosus-calico-beardtongue-prairie-moon-nursery.html,PECA7
Penstemon digitalis,PrairieMoon.com,https://www.prairiemoon.com/penstemon-digitalis-foxglove-beardtongue-prairie-moon-nursery.html,PEDI
Penstemon pallidus,PrairieMoon.com,https://www.prairiemoon.com/penstemon-pallidus-pale-beardtongue-prairie-moon-nursery.html,PEPA7
Penthorum sedoides,PrairieMoon.com,https://www.prairiemoon.com/penthorum-sedoides-ditch-stonecrop-prairie-moon-nursery.html,PESE6
Perideridia americana,PrairieMoon.com,https://www.prairiemoon.com/perideridia-americana-wild-dill,PEAM2
Phaseolus polystachios,PrairieMoon.com,https://www.prairiemoon.com/phaseolus-polystachios-wild-kidney-bean,PHPO2
Phlox divaricata,PrairieMoon.com,https://www.prairiemoon.com/phlox-divaricata-wild-blue-phlox-prairie-moon-nursery.html,PHDI5
Phlox maculata,PrairieMoon.com,https://www.prairiemoon.com/phlox-maculata-wild-sweet-william-prairie-moon-nursery.html,PHMA4
Phlox paniculata,PrairieMoon.com,https://www.prairiemoon.com/phlox-paniculata-garden-phlox-prairie-moon-nursery.html,PHPA9
Phlox pilosa,PrairieMoon.com,https://www.prairiemoon.com/phlox-pilosa-prairie-phlox-prairie-moon-nursery.html,PHPI
Phryma leptostachya,PrairieMoon.com,https://www.prairiemoon.com/phryma-leptostachya-lopseed-prairie-moon-nursery.html,PHLE5
Phyla lanceolata,PrairieMoon.com,https://www.prairiemoon.com/phyla-lanceolata-lanceleaf-fog-fruit-prairie-moon-nursery.html,PHLA3
Physocarpus opulifolius,PrairieMoon.com,https://www.prairiemoon.com/physocarpus-opulifolius-prairie-ninebark-prairie-moon-nursery.html,PHOP
Physostegia angustifolia,PrairieMoon.com,https://www.prairiemoon.com/physostegia-angustifolia-narrow-leaved-obedient-plant-prairie-moon-nursery.html,PHAN6
Physostegia virginiana,PrairieMoon.com,https://www.prairiemoon.com/physostegia-virginiana-obedient-plant-prairie-moon-nursery.html,PHVI8
Podophyllum peltatum,PrairieMoon.com,https://www.prairiemoon.com/podophyllum-peltatum-may-apple-prairie-moon-nursery.html,POPE
Polemonium reptans,PrairieMoon.com,https://www.prairiemoon.com/polemonium-reptans-jacobs-ladder-prairie-moon-nursery.html,PORE2
Polygonatum biflorum,PrairieMoon.com,https://www.prairiemoon.com/polygonatum-biflorum-solomons-seal-prairie-moon-nursery.html,POBI2
Polytaenia nuttallii,PrairieMoon.com,https://www.prairiemoon.com/polytaenia-nuttallii-prairie-parsley-prairie-moon-nursery.html,PONU4
Pontederia cordata,PrairieMoon.com,https://www.prairiemoon.com/pontederia-cordata-pickerelweed,POCO14
Pseudognaphalium obtusifolium,PrairieMoon.com,https://www.prairiemoon.com/gnaphalium-obtusifolium-sweet-everlasting-prairie-moon-nursery.html,PSOB3
Ptelea trifoliata,PrairieMoon.com,https://www.prairiemoon.com/ptelea-trifoliata-wafer-ash-prairie-moon-nursery.html,PTTR
Pycnanthemum incanum,PrairieMoon.com,https://www.prairiemoon.com/pycnanthemum-incanum-hoary-mountain-mint,PYIN
Pycnanthemum muticum,PrairieMoon.com,https://www.prairiemoon.com/pycnanthemum-muticum-clustered-mountain-mint,PYMU
Pycnanthemum tenuifolium,PrairieMoon.com,https://www.prairiemoon.com/pycnanthemum-tenuifolium-slender-mountain-mint-prairie-moon-nursery.html,PYTE
Pycnanthemum virginianum,PrairieMoon.com,https://www.prairiemoon.com/pycnanthemum-virginianum-mountain-mint-prairie-moon-nursery.html,PYVI
Ranunculus fascicularis,PrairieMoon.com,https://www.prairiemoon.com/ranunculus-fascicularis-early-buttercup-prairie-moon-nursery.html,RAFA
Ranunculus sceleratus,PrairieMoon.com,https://www.prairiemoon.com/ranunculus-sceleratus-annual-buttercup-prairie-moon-nursery.html,RASC3
Ratibida columnifera,PrairieMoon.com,https://www.prairiemoon.com/ratibida-columnifera-long-headed-coneflower-prairie-moon-nursery.html,RACO3
Ratibida pinnata,PrairieMoon.com,https://www.prairiemoon.com/ratibida-pinnata-yellow-coneflower-prairie-moon-nursery.html,RAPI
Rhexia virginica,PrairieMoon.com,https://www.prairiemoon.com/rhexia-virginica-meadow-beauty,RHVI
Rhus aromatica,PrairieMoon.com,https://www.prairiemoon.com/rhus-aromatica-fragrant-sumac-prairie-moon-nursery.html,RHAR4
Rosa carolina,PrairieMoon.com,https://www.prairiemoon.com/rosa-carolina-pasture-rose-prairie-moon-nursery.html,ROCA4
Rosa palustris,PrairieMoon.com,https://www.prairiemoon.com/rosa-palustris-swamp-rose-prairie-moon-nursery.html,ROPA
Rosa setigera,PrairieMoon.com,https://www.prairiemoon.com/rosa-setigera-illinois-rose-prairie-moon-nursery.html,ROSE2
Rudbeckia fulgida,PrairieMoon.com,https://www.prairiemoon.com/rudbeckia-fulgida-orange-coneflower-prairie-moon-nursery.html,RUFU2
Rudbeckia hirta,PrairieMoon.com,https://www.prairiemoon.com/rudbeckia-hirta-black-eyed-susan-prairie-moon-nursery.html,RUHI2
Rudbeckia laciniata,PrairieMoon.com,https://www.prairiemoon.com/rudbeckia-laciniata-wild-golden-glow-prairie-moon-nursery.html,RULA3
Rudbeckia triloba,PrairieMoon.com,https://www.prairiemoon.com/rudbeckia-triloba-brown-eyed-susan-prairie-moon-nursery.html,RUTR2
Ruellia humilis,PrairieMoon.com,https://www.prairiemoon.com/ruellia-humilis-wild-petunia-prairie-moon-nursery.html,RUHU
Ruellia strepens,PrairieMoon.com,https://www.prairiemoon.com/ruellia-strepens-smooth-wild-petunia-prairie-moon-nursery.html,RUST2
Rumex altissimus,PrairieMoon.com,https://www.prairiemoon.com/rumex-altissimus-pale-dock-prairie-moon-nursery.html,RUAL4
Sabatia angularis,PrairieMoon.com,https://www.prairiemoon.com/sabatia-angularis-rosepink-prairie-moon-nursery.html,SAAN
Sagittaria latifolia,PrairieMoon.com,https://www.prairiemoon.com/sagittaria-latifolia-common-arrowhead-prairie-moon-nursery.html,SALA2
Salix humilis,PrairieMoon.com,https://www.prairiemoon.com/salix-humilis-prairie-willow-prairie-moon-nursery.html,SAHU2
Salvia azurea,PrairieMoon.com,https://www.prairiemoon.com/salvia-azurea-blue-sage-prairie-moon-nursery.html,SAAZ
Salvia lyrata,PrairieMoon.com,https://www.prairiemoon.com/salvia-lyrata-lyre-leaved-sage-prairie-moon-nursery.html,SALY2
Sanguinaria canadensis,PrairieMoon.com,https://www.prairiemoon.com/sanguinaria-canadensis-bloodroot-prairie-moon-nursery.html,SACA13
Schizachyrium scoparium,PrairieMoon.com,https://www.prairiemoon.com/schizachyrium-scoparium-little-bluestem-prairie-moon-nursery.html,SCSC
Scirpus atrovirens,PrairieMoon.com,https://www.prairiemoon.com/scirpus-atrovirens-dark-green-bulrush-prairie-moon-nursery.html,SCAT2
Scirpus cyperinus,PrairieMoon.com,https://www.prairiemoon.com/scirpus-cyperinus-wool-grass-prairie-moon-nursery.html,SCCY
Scirpus pendulus,PrairieMoon.com,https://www.prairiemoon.com/scirpus-pendulus-rufous-bulrush-prairie-moon-nursery.html,SCPE4
Scrophularia marilandica,PrairieMoon.com,https://www.prairiemoon.com/scrophularia-marilandica-late-figwort-prairie-moon-nursery.html,SCMA2
Scutellaria incana,PrairieMoon.com,https://www.prairiemoon.com/scutellaria-incana-hoary-skullcap-prairie-moon-nursery.html,SCIN
Scutellaria lateriflora,PrairieMoon.com,https://www.prairiemoon.com/scutellaria-lateriflora-mad-dog-skullcap-prairie-moon-nursery.html,SCLA2
Scutellaria ovata,PrairieMoon.com,https://www.prairiemoon.com/scutellaria-ovata-heart-leaved-skullcap-prairie-moon-nursery.html,SCOV
Senna marilandica,PrairieMoon.com,https://www.prairiemoon.com/senna-marilandica-maryland-senna-prairie-moon-nursery.html,SEMA11
Sicyos angulatus,PrairieMoon.com,https://www.prairiemoon.com/sicyos-angulatus-bur-cucumber-prairie-moon-nursery.html,SIAN
Silene regia,PrairieMoon.com,https://www.prairiemoon.com/silene-regia-royal-catchfly-prairie-moon-nursery.html,SIRE2
Silene stellata,PrairieMoon.com,https://www.prairiemoon.com/silene-stellata-starry-campion-prairie-moon-nursery.html,SIST
Silene virginica,PrairieMoon.com,https://www.prairiemoon.com/silene-virginica-fire-pink-prairie-moon-nursery.html,SIVI4
Silphium integrifolium,PrairieMoon.com,https://www.prairiemoon.com/silphium-integrifolium-rosin-weed-prairie-moon-nursery.html,SIIN2
Silphium laciniatum,PrairieMoon.com,https://www.prairiemoon.com/silphium-laciniatum-compass-plant-prairie-moon-nursery.html,SILA3
Silphium perfoliatum,PrairieMoon.com,https://www.prairiemoon.com/silphium-perfoliatum-cup-plant-prairie-moon-nursery.html,SIPE2
Silphium terebinthinaceum,PrairieMoon.com,https://www.prairiemoon.com/silphium-terebinthinaceum-prairie-dock-prairie-moon-nursery.html,SITE
Silphium trifoliatum,PrairieMoon.com,https://www.prairiemoon.com/silphium-trifoliatum-whorled-rosin-weed-prairie-moon-nursery.html,SITR7
Sisyrinchium albidum,PrairieMoon.com,https://www.prairiemoon.com/sisyrinchium-albidum-common-blue-eyed-grass-prairie-moon-nursery.html,SIAL3
Sisyrinchium angustifolium,PrairieMoon.com,https://www.prairiemoon.com/sisyrinchium-angustifolium-stout-blue-eyed-grass-prairie-moon-nursery.html,SIAN3
Sium suave,PrairieMoon.com,https://www.prairiemoon.com/sium-suave-tall-water-parsnip-prairie-moon-nursery.html,SISU2
Solidago caesia,PrairieMoon.com,https://www.prairiemoon.com/solidago-caesia-blue-stemmed-goldenrod-prairie-moon-nursery.html,SOCA4
Solidago flexicaulis,PrairieMoon.com,https://www.prairiemoon.com/solidago-flexicaulis-zig-zag-goldenrod-prairie-moon-nursery.html,SOFL2
Solidago gigantea,PrairieMoon.com,https://www.prairiemoon.com/solidago-gigantea-late-goldenrod-prairie-moon-nursery.html,SOGI
Solidago juncea,PrairieMoon.com,https://www.prairiemoon.com/solidago-juncea-early-goldenrod-prairie-moon-nursery.html,SOJU
Solidago nemoralis,PrairieMoon.com,https://www.prairiemoon.com/solidago-nemoralis-old-field-goldenrod-prairie-moon-nursery.html,SONE
Solidago odora,PrairieMoon.com,https://www.prairiemoon.com/solidago-odora.html,SOOD
Solidago patula,PrairieMoon.com,https://www.prairiemoon.com/solidago-patula-swamp-goldenrod-prairie-moon-nursery.html,SOPA2
Solidago rugosa,PrairieMoon.com,https://www.prairiemoon.com/solidago-rugosa-wrinkle-leaf-goldenrod,SORU2
Solidago speciosa,PrairieMoon.com,https://www.prairiemoon.com/solidago-speciosa-showy-goldenrod-prairie-moon-nursery.html,SOSP2
Solidago uliginosa,PrairieMoon.com,https://www.prairiemoon.com/solidago-uliginosa-bog-goldenrod-prairie-moon-nursery.html,SOUL
Solidago ulmifolia,PrairieMoon.com,https://www.prairiemoon.com/solidago-ulmifolia-elm-leaved-goldenrod-prairie-moon-nursery.html,SOUL2
Sorghastrum nutans,PrairieMoon.com,https://www.prairiemoon.com/sorghastrum-nutans-indian-grass-prairie-moon-nursery.html,SONU2
Sparganium americanum,PrairieMoon.com,https://www.prairiemoon.com/sparganium-americanum-american-bur-reed-prairie-moon-nursery.html,SPAM
Sphenopholis obtusata,PrairieMoon.com,https://www.prairiemoon.com/sphenopholis-obtusata-prairie-wedgegrass-prairie-moon-nursery.html,SPOB
Sporobolus compositus,PrairieMoon.com,https://www.prairiemoon.com/sporobolus-asper-rough-dropseed-prairie-moon-nursery.html,SPCO16
Stachys tenuifolia,PrairieMoon.com,https://www.prairiemoon.com/stachys-tenuifolia-smooth-hedgenettle,STTE
Staphylea trifolia,PrairieMoon.com,https://www.prairiemoon.com/staphylea-trifolia-bladdernut-prairie-moon-nursery.html,STTR
Strophostyles helvola,PrairieMoon.com,https://www.prairiemoon.com/strophostyles-helvola-trailing-wild-bean,STHE9
Strophostyles leiosperma,PrairieMoon.com,https://www.prairiemoon.com/strophostyles-leiosperma-small-wild-bean-prairie-moon-nursery.html,STLE6
Symphoricarpos orbiculatus,PrairieMoon.com,https://www.prairiemoon.com/symphoricarpos-orbiculatus-coralberry-prairie-moon-nursery.html,SYOR
Symphyotrichum cordifolium,PrairieMoon.com,https://www.prairiemoon.com/symphyotrichum-cordifolium-heart-leaved-aster,SYCO4
Symphyotrichum drummondii,PrairieMoon.com,https://www.prairiemoon.com/symphyotrichum-drummondii-drummonds-aster,SYDR
Symphyotrichum ericoides,PrairieMoon.com,https://www.prairiemoon.com/symphyotrichum-ericoides-heath-aster,SYER
Symphyotrichum laeve,PrairieMoon.com,https://www.prairiemoon.com/symphyotrichum-laeve-smooth-blue-aster,SYLA3
Symphyotrichum lanceolatum,PrairieMoon.com,https://www.prairiemoon.com/symphyotrichum-lanceolatum-panicled-aster,SYLA6
Symphyotrichum lateriflorum,PrairieMoon.com,https://www.prairiemoon.com/symphyotrichum-lateriflorum-calico-aster,SYLA4
Symphyotrichum novae-angliae,PrairieMoon.com,https://www.prairiemoon.com/symphyotrichum-novae-angliae-new-england-aster,SYNO2
Symphyotrichum oblongifolium,PrairieMoon.com,https://www.prairiemoon.com/symphiotrichum-oblongifolium-aromatic-aster,SYOB
Symphyotrichum oolentangiense,PrairieMoon.com,https://www.prairiemoon.com/symphyotrichum-oolentangiense-sky-blue-aster,SYOO
Symphyotrichum pilosum,PrairieMoon.com,https://www.prairiemoon.com/symphyotrichum-pilosus-frost-aster,SYPI2
Symphyotrichum praealtum,PrairieMoon.com,https://www.prairiemoon.com/symphyotrichum-praealtum-willow-aster,SYPR5
Symphyotrichum puniceum,PrairieMoon.com,https://www.prairiemoon.com/symphyotrichum-puniceum-swamp-aster,SYPU
Symphyotrichum shortii,PrairieMoon.com,https://www.prairiemoon.com/aster-shortii-shorts-aster-prairie-moon-nursery.html,SYSH
Symphyotrichum urophyllum,PrairieMoon.com,https://www.prairiemoon.com/symphyotrichum-urophyllum-arrow-leaved-aster,SYUR
Taenidia integerrima,PrairieMoon.com,https://www.prairiemoon.com/taenidia-integerrima-yellow-pimpernel-prairie-moon-nursery.html,TAIN
Tephrosia virginiana,PrairieMoon.com,https://www.prairiemoon.com/tephrosia-virginiana-goats-rue-prairie-moon-nursery.html,TEVI
Teucrium canadense,PrairieMoon.com,https://www.prairiemoon.com/teucrium-canadense-germander-prairie-moon-nursery.html,TECA3
Thalictrum dasycarpum,PrairieMoon.com,https://www.prairiemoon.com/thalictrum-dasycarpum-purple-meadow-rue-prairie-moon-nursery.html,THDA
Thalictrum dioicum,PrairieMoon.com,https://www.prairiemoon.com/thalictrum-dioicum-early-meadow-rue-prairie-moon-nursery.html,THDI
Tradescantia ohiensis,PrairieMoon.com,https://www.prairiemoon.com/tradescantia-ohiensis-ohio-spiderwort-prairie-moon-nursery.html,TROH
Tradescantia virginiana,PrairieMoon.com,https://www.prairiemoon.com/tradescantia-virginiana-virginia-spiderwort-prairie-moon-nursery.html,TRVI
Tridens flavus,PrairieMoon.com,https://www.prairiemoon.com/tridens-flavus-purpletop-prairie-moon-nursery.html,TRFL2
Trillium grandiflorum,PrairieMoon.com,https://www.prairiemoon.com/trillium-grandiflorum-large-flowered-trillium-prairie-moon-nursery.html,TRGR4
Triodanis perfoliata,PrairieMoon.com,https://www.prairiemoon.com/triodanis-perfoliata-venus-looking-glass-prairie-moon-nursery.html,TRPE4
Triosteum perfoliatum,PrairieMoon.com,https://www.prairiemoon.com/triosteum-perfoliatum-late-horse-gentian,TRPE5
Uvularia grandiflora,PrairieMoon.com,https://www.prairiemoon.com/uvularia-grandiflora-bellwort-prairie-moon-nursery.html,UVGR
Uvularia sessilifolia,PrairieMoon.com,https://www.prairiemoon.com/uvularia-sessilifolia-sessile-leaf-bellwort-prairie-moon-nursery.html,UVSE
Verbena hastata,PrairieMoon.com,https://www.prairiemoon.com/verbena-hastata-blue-vervain-prairie-moon-nursery.html,VEHA2
Verbena simplex,PrairieMoon.com,https://www.prairiemoon.com/verbena-simplex-narrow-leaved-vervain,VESI
Verbena stricta,PrairieMoon.com,https://www.prairiemoon.com/verbena-stricta-hoary-vervain-prairie-moon-nursery.html,VEST
Verbena urticifolia,PrairieMoon.com,https://www.prairiemoon.com/verbena-urticifolia-white-vervain-prairie-moon-nursery.html,VEUR
Verbesina alternifolia,PrairieMoon.com,https://www.prairiemoon.com/actinomeris-alternifolia-wingstem-prairie-moon-nursery.html,VEAL
Verbesina helianthoides,PrairieMoon.com,https://www.prairiemoon.com/verbesina-helianthoides-yellow-crownbeard-prairie-moon-nursery.html,VEHE
Vernonia gigantea,PrairieMoon.com,https://www.prairiemoon.com/vernonia-altissima-tall-ironweed-prairie-moon-nursery.html,VEGI
Vernonia missurica,PrairieMoon.com,https://www.prairiemoon.com/vernonia-missurica-missouri-ironweed-prairie-moon-nursery.html,VEMI2
Vernonia noveboracensis,PrairieMoon.com,https://www.prairiemoon.com/vernonia-noveboracensis-new-york-ironweed-prairie-moon-nursery.html,VENO
Veronicastrum virginicum,PrairieMoon.com,https://www.prairiemoon.com/veronicastrum-virginicum-culvers-root-prairie-moon-nursery.html,VEVI4
Viola pedata,PrairieMoon.com,https://www.prairiemoon.com/viola-pedata-birds-foot-violet-prairie-moon-nursery.html,VIPE
Viola sororia,PrairieMoon.com,https://www.prairiemoon.com/viola-sororia-common-blue-violet-prairie-moon-nursery.html,VISO
Viola striata,PrairieMoon.com,https://www.prairiemoon.com/viola-striata-cream-violet-prairie-moon-nursery.html,VIST3
Zizia aptera,PrairieMoon.com,https://www.prairiemoon.com/zizia-aptera-heart-leaf-golden-alexanders-prairie-moon-nursery.html,ZIAP
Zizia aurea,PrairieMoon.com,https://www.prairiemoon.com/zizia-aurea-golden-alexanders-prairie-moon-nursery.html,ZIAU
